sample_id,filename,label,label_name,retained_spectra,total_spectra,618.816406,620.039063,621.261719,622.483398,623.705078,624.926758,626.148438,627.369141,628.589844,629.809570,631.030273,632.250000,633.468750,634.688477,635.907227,637.125000,638.343750,639.561523,640.779297,641.996094,643.212891,644.429688,645.646484,646.862305,648.078125,649.292969,650.508789,651.723633,652.937500,654.152344,655.366211,656.579102,657.792969,659.005859,660.218750,661.430664,662.643555,663.855469,665.066406,666.277344,667.488281,668.699219,669.909180,671.120117,672.329102,673.539063,674.748047,675.957031,677.165039,678.374023,679.582031,680.789063,681.997070,683.204102,684.410156,685.617188,686.823242,688.029297,689.234375,690.440430,691.644531,692.849609,694.053711,695.257813,696.461914,697.666016,698.869141,700.072266,701.274414,702.476563,703.678711,704.880859,706.082031,707.283203,708.484375,709.684570,710.885742,712.084961,713.285156,714.484375,715.683594,716.882813,718.081055,719.279297,720.477539,721.675781,722.873047,724.070313,725.266602,726.462891,727.659180,728.855469,730.051758,731.247070,732.442383,733.636719,734.831055,736.025391,737.219727,738.413086,739.606445,740.799805,741.993164,743.185547,744.377930,745.569336,746.761719,747.953125,749.143555,750.334961,751.525391,752.715820,753.905273,755.095703,756.285156,757.473633,758.663086,759.851563,761.040039,762.227539,763.415039,764.602539,765.790039,766.976563,768.163086,769.349609,770.536133,771.721680,772.907227,774.092773,775.277344,776.461914,777.646484,778.830078,780.014648,781.198242,782.380859,783.564453,784.747070,785.928711,787.111328,788.292969,789.474609,790.656250,791.836914,793.017578,794.198242,795.378906,796.558594,797.738281,798.916992,800.096680,801.275391,802.454102,803.631836,804.809570,805.987305,807.165039,808.342773,809.519531,810.696289,811.872070,813.047852,814.223633,815.399414,816.575195,817.750000,818.924805,820.098633,821.272461,822.446289,823.620117,824.793945,825.966797,827.139648,828.311523,829.484375,830.656250,831.828125,832.999023,834.169922,835.340820,836.511719,837.681641,838.852539,840.021484,841.191406,842.360352,843.529297,844.698242,845.866211,847.035156,848.203125,849.370117,850.538086,851.705078,852.871094,854.038086,855.204102,856.370117,857.536133,858.701172,859.866211,861.031250,862.196289,863.360352,864.524414,865.688477,866.852539,868.015625,869.178711,870.340820,871.503906,872.666016,873.828125,874.989258,876.151367,877.312500,878.472656,879.633789,880.793945,881.954102,883.114258,884.273438,885.432617,886.591797,887.750977,888.909180,890.067383,891.225586,892.382813,893.541016,894.697266,895.854492,897.011719,898.167969,899.324219,900.479492,901.635742,902.791016,903.945313,905.100586,906.254883,907.409180,908.563477,909.716797,910.870117,912.023438,913.176758,914.329102,915.481445,916.633789,917.786133,918.937500,920.088867,921.240234,922.390625,923.541992,924.691406,925.841797,926.992188,928.141602,929.291016,930.439453,931.588867,932.737305,933.884766,935.033203,936.180664,937.328125,938.475586,939.623047,940.769531,941.916016,943.061523,944.208008,945.353516,946.499023,947.643555,948.789063,949.933594,951.078125,952.221680,953.366211,954.509766,955.652344,956.795898,957.938477,959.081055,960.223633,961.365234,962.506836,963.648438,964.790039,965.930664,967.071289,968.211914,969.352539,970.492188,971.631836,972.771484,973.911133,975.049805,976.188477,977.327148,978.464844,979.602539,980.740234,981.877930,983.015625,984.152344,985.289063,986.424805,987.561523,988.697266,989.833008,990.967773,992.103516,993.238281,994.373047,995.506836,996.641602,997.775391,998.909180,1000.041992,1001.174805,1002.307617,1003.440430,1004.573242,1005.705078,1006.836914,1007.968750,1009.099609,1010.230469,1011.361328,1012.492188,1013.622070,1014.751953,1015.881836,1017.011719,1018.140625,1019.269531,1020.398438,1021.527344,1022.655273,1023.783203,1024.911133,1026.039063,1027.166016,1028.292969,1029.419922,1030.546875,1031.672852,1032.798828,1033.924805,1035.049805,1036.175781,1037.300781,1038.424805,1039.549805,1040.673828,1041.797852,1042.921875,1044.044922,1045.167969,1046.291016,1047.414063,1048.537109,1049.659180,1050.781250,1051.902344,1053.024414,1054.145508,1055.266602,1056.386719,1057.507813,1058.627930,1059.748047,1060.868164,1061.987305,1063.106445,1064.225586,1065.344727,1066.462891,1067.581055,1068.699219,1069.816406,1070.934570,1072.051758,1073.168945,1074.285156,1075.402344,1076.518555,1077.634766,1078.750000,1079.866211,1080.981445,1082.095703,1083.210938,1084.325195,1085.439453,1086.553711,1087.667969,1088.781250,1089.894531,1091.007813,1092.120117,1093.233398,1094.345703,1095.457031,1096.569336,1097.680664,1098.791992,1099.903320,1101.014648,1102.125000,1103.235352,1104.345703,1105.455078,1106.564453,1107.673828,1108.783203,1109.892578,1111.000977,1112.109375,1113.217773,1114.325195,1115.433594,1116.541016,1117.647461,1118.754883,1119.861328,1120.967773,1122.074219,1123.179688,1124.286133,1125.391602,1126.496094,1127.601563,1128.706055,1129.810547,1130.915039,1132.019531,1133.123047,1134.226563,1135.330078,1136.432617,1137.535156,1138.637695,1139.740234,1140.842773,1141.944336,1143.045898,1144.147461,1145.248047,1146.349609,1147.450195,1148.549805,1149.650391,1150.750000,1151.849609,1152.949219,1154.048828,1155.147461,1156.246094,1157.344727,1158.442383,1159.541016,1160.638672,1161.736328,1162.833008,1163.930664,1165.027344,1166.123047,1167.219727,1168.315430,1169.412109,1170.506836,1171.602539,1172.697266,1173.791992,1174.886719,1175.981445,1177.075195,1178.168945,1179.262695,1180.356445,1181.449219,1182.541992,1183.634766,1184.727539,1185.819336,1186.912109,1188.003906,1189.094727,1190.186523,1191.277344,1192.368164,1193.458008,1194.548828,1195.638672,1196.728516,1197.818359,1198.907227,1199.997070,1201.085938,1202.173828,1203.262695,1204.350586,1205.438477,1206.526367,1207.613281,1208.701172,1209.788086,1210.874023,1211.960938,1213.046875,1214.132813,1215.218750,1216.304688,1217.389648,1218.474609,1219.559570,1220.644531,1221.728516,1222.812500,1223.896484,1224.980469,1226.063477,1227.146484,1228.229492,1229.312500,1230.394531,1231.476563,1232.558594,1233.640625,1234.722656,1235.803711,1236.884766,1237.964844,1239.045898,1240.125977,1241.206055,1242.286133,1243.366211,1244.445313,1245.524414,1246.603516,1247.681641,1248.760742,1249.838867,1250.916992,1251.994141,1253.072266,1254.149414,1255.226563,1256.302734,1257.379883,1258.456055,1259.532227,1260.607422,1261.683594,1262.758789,1263.833984,1264.909180,1265.983398,1267.057617,1268.132813,1269.206055,1270.280273,1271.353516,1272.426758,1273.500000,1274.573242,1275.645508,1276.717773,1277.790039,1278.861328,1279.933594,1281.004883,1282.076172,1283.147461,1284.217773,1285.288086,1286.358398,1287.428711,1288.498047,1289.568359,1290.637695,1291.706055,1292.775391,1293.843750,1294.912109,1295.980469,1297.048828,1298.116211,1299.183594,1300.250977,1301.318359,1302.384766,1303.451172,1304.517578,1305.583984,1306.649414,1307.715820,1308.781250,1309.845703,1310.911133,1311.975586,1313.040039,1314.104492,1315.168945,1316.232422,1317.295898,1318.359375,1319.421875,1320.485352,1321.547852,1322.610352,1323.672852,1324.734375,1325.795898,1326.857422,1327.918945,1328.980469,1330.041016,1331.101563,1332.162109,1333.221680,1334.282227,1335.341797,1336.401367,1337.459961,1338.519531,1339.578125,1340.636719,1341.694336,1342.752930,1343.810547,1344.868164,1345.925781,1346.982422,1348.040039,1349.096680,1350.153320,1351.208984,1352.265625,1353.321289,1354.376953,1355.431641,1356.487305,1357.541992,1358.596680,1359.651367,1360.705078,1361.758789,1362.813477,1363.866211,1364.919922,1365.972656,1367.025391,1368.078125,1369.130859,1370.182617,1371.235352,1372.287109,1373.337891,1374.389648,1375.440430,1376.491211,1377.541992,1378.591797,1379.642578,1380.692383,1381.742188,1382.791016,1383.840820,1384.889648,1385.938477,1386.987305,1388.035156,1389.083984,1390.131836,1391.178711,1392.226563,1393.273438,1394.320313,1395.367188,1396.414063,1397.459961,1398.506836,1399.552734,1400.597656,1401.643555,1402.688477,1403.733398,1404.778320,1405.823242,1406.867188,1407.911133,1408.955078,1409.999023,1411.041992,1412.085938,1413.128906,1414.170898,1415.213867,1416.255859,1417.297852,1418.339844,1419.381836,1420.422852,1421.464844,1422.505859,1423.545898,1424.586914,1425.626953,1426.666992,1427.707031,1428.747070,1429.786133,1430.825195,1431.864258,1432.903320,1433.941406,1434.979492,1436.017578,1437.055664,1438.093750,1439.130859,1440.167969,1441.205078,1442.242188,1443.278320,1444.314453,1445.350586,1446.386719,1447.422852,1448.458008,1449.493164,1450.528320,1451.563477,1452.597656,1453.631836,1454.666016,1455.700195,1456.734375,1457.767578,1458.800781,1459.833984,1460.866211,1461.899414,1462.931641,1463.963867,1464.996094,1466.027344,1467.058594,1468.090820,1469.121094,1470.152344,1471.182617,1472.213867,1473.244141,1474.273438,1475.303711,1476.333008,1477.362305,1478.391602,1479.420898,1480.449219,1481.477539,1482.505859,1483.534180,1484.561523,1485.589844,1486.617188,1487.644531,1488.670898,1489.698242,1490.724609,1491.750977,1492.776367,1493.802734,1494.828125,1495.853516,1496.878906,1497.904297,1498.928711,1499.954102,1500.977539,1502.001953,1503.026367,1504.049805,1505.073242,1506.096680,1507.120117,1508.142578,1509.165039,1510.187500,1511.209961,1512.232422,1513.253906,1514.275391,1515.296875,1516.318359,1517.338867,1518.360352,1519.380859,1520.401367,1521.420898,1522.441406,1523.460938,1524.480469,1525.499023,1526.518555,1527.537109,1528.555664,1529.574219,1530.592773,1531.610352,1532.627930,1533.646484,1534.663086,1535.680664,1536.697266,1537.713867,1538.730469,1539.747070,1540.762695,1541.779297,1542.794922,1543.810547,1544.825195,1545.840820,1546.855469,1547.870117,1548.884766,1549.898438,1550.913086,1551.926758,1552.940430,1553.953125,1554.966797,1555.979492,1556.992188,1558.004883,1559.017578,1560.029297,1561.041016,1562.052734,1563.064453,1564.076172,1565.086914,1566.097656,1567.108398,1568.119141,1569.128906,1570.138672,1571.149414,1572.158203,1573.167969,1574.177734,1575.186523,1576.195313,1577.204102,1578.211914,1579.220703,1580.228516,1581.236328,1582.243164,1583.250977,1584.257813,1585.264648,1586.271484,1587.278320,1588.284180,1589.291016,1590.296875,1591.302734,1592.307617,1593.313477,1594.318359,1595.323242,1596.328125,1597.332031,1598.336914,1599.340820,1600.344727,1601.348633,1602.351563,1603.355469,1604.358398,1605.361328,1606.363281,1607.366211,1608.368164,1609.370117,1610.372070,1611.374023,1612.375000,1613.376953,1614.377930,1615.378906,1616.378906,1617.379883,1618.379883,1619.379883,1620.379883,1621.378906,1622.378906,1623.377930,1624.376953,1625.375977,1626.374023,1627.373047,1628.371094,1629.369141,1630.367188,1631.364258,1632.362305,1633.359375,1634.356445,1635.353516,1636.349609,1637.345703,1638.342773,1639.338867,1640.333984,1641.330078,1642.325195,1643.320313,1644.315430,1645.310547,1646.304688,1647.299805,1648.293945,1649.288086,1650.281250,1651.275391,1652.268555,1653.261719,1654.254883,1655.248047,1656.240234,1657.233398,1658.225586,1659.217773,1660.208984,1661.201172,1662.192383,1663.183594,1664.174805,1665.166016,1666.156250,1667.147461,1668.137695,1669.127930,1670.117188,1671.107422,1672.096680,1673.085938,1674.075195,1675.064453,1676.052734,1677.041016,1678.030273,1679.017578,1680.005859,1680.994141,1681.981445,1682.968750,1683.956055,1684.943359,1685.929688,1686.916992,1687.903320,1688.889648,1689.875000,1690.861328,1691.846680,1692.832031,1693.817383,1694.802734,1695.788086,1696.772461,1697.756836,1698.741211,1699.725586,1700.708984,1701.693359,1702.676758,1703.660156,1704.643555,1705.625977,1706.609375,1707.591797,1708.574219,1709.556641,1710.539063,1711.520508,1712.501953,1713.483398,1714.464844,1715.446289,1716.426758,1717.408203,1718.388672,1719.369141,1720.348633,1721.329102,1722.308594
